event_id,race_id,name,details,start_time,end_time,age_calc_base_date,registration_opens,event_type,distance,volunteer,require_dob,require_phone,giveaway,fetched_date,credentials_used,timing_partner_id
922081,174109,"11K (One more for Chesty)",,"6/21/2025 07:30","6/21/2025 14:00",,"1/6/2025 12:56",running_only,11K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
922082,174109,"Virtual 10K",,"6/21/2025 07:30","6/21/2025 14:00",,"1/6/2025 12:56",virtual_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
922083,174109,"Virtual 11K (One more for Chesty)",,"6/21/2025 07:30","6/21/2025 14:00",,"1/6/2025 12:56",virtual_race,11K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
922328,85972,5K,,"6/15/2025 07:30",,,"11/18/2024 10:00",running_race,5K,F,T,T,"Unisex T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
922329,85972,"1-Mile Fun Run",,"6/15/2025 08:30",,,"11/18/2024 10:00",running_race,"1 Miles",F,T,T,"Unisex Cotton T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
922330,85972,"Virtual 5K",,"6/15/2025 00:00","6/30/2025 23:59",,"11/18/2024 10:00",virtual_race,,F,T,T,"Unisex T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
922363,86129,"Boo & Brew 5K",,"10/25/2025 09:00","10/25/2025 11:00",,"11/20/2024 13:11",running_race,5K,F,T,T,"Unisex Long Sleeve T-Shirt","2025-06-03 19:25:31",hNkiyApi...,9
922926,85639,5K,"Start at Millenium Park, loop through Creve Coeur neighborhoods, around Millenium Park to the Finish","6/7/2025 07:30",,,"2/14/2025 01:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
922927,85639,10K,"Start at Millenium Park, loop through Creve Coeur neighborhoods, around Millenium Park to the Finish / Repeat the 5K loop a second time","6/7/2025 07:30",,,"2/14/2025 01:00",running_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923371,88735,Marathon,,"11/15/2025 07:00","11/15/2025 15:00",,"11/19/2024 01:00",running_race,"26.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923372,88735,"Half Marathon",,"11/15/2025 08:00","11/15/2025 15:00",,"11/19/2024 01:00",running_race,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923373,88735,"Marathon Relay",,"11/15/2025 07:00","11/15/2025 15:00",,"11/19/2024 01:00",running_race,"26.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923374,88735,10K,,"11/15/2025 08:00","11/15/2025 15:00",,"11/19/2024 01:00",running_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923375,88735,5K,,"11/15/2025 08:00","11/15/2025 15:00",,"11/19/2024 01:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923376,88735,"Virtual Marathon",,"11/15/2025 07:00","11/15/2025 15:00",,"11/19/2024 01:00",virtual_race,"26.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923377,88735,"Virtual Half Marathon",,"11/15/2025 08:00","11/15/2025 15:00",,"11/19/2024 01:00",virtual_race,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923378,88735,"Virtual 10K",,"11/15/2025 08:00","11/15/2025 15:00",,"11/19/2024 01:00",virtual_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923379,88735,"Virtual 5K",,"11/15/2025 08:00","11/15/2025 15:00",,"11/19/2024 01:00",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923455,76836,"Hold the Fort 5K","This run will be timed.

All proceeds will benefit Blanket Fort Hope, a 501c3 dedicated to restoring child survivors of human trafficking.","9/20/2025 08:00","9/20/2025 10:00",5/21/2025,"11/9/2024 09:00",running_race,5K,F,T,T,"T-Shirts (sizes subject to availability)","2025-06-03 19:25:26",e1lSV9eY...,4
923456,76836,"Hold the Fort 10k","This run will be timed and will take place on the same course as the 5k event.

All proceeds will benefit Blanket Fort Hope, a 501c3 dedicated to restoring child survivors of human trafficking.","9/20/2025 08:00","9/20/2025 10:00",,"11/9/2024 09:00",running_only,10K,F,T,T,"T-Shirt (sizes subject to availability)","2025-06-03 19:25:26",e1lSV9eY...,4
923457,76836,"Hold The Fort 1 Mile Warrior Walk","The 1 Mile will not be timed and will take place on the same course as the 5K event, starting 30 or so minutes after the 5K starts. 

All proceeds will benefit Blanket Fort Hope, a 501c3 dedicated to restoring child survivors of human trafficking.","9/20/2025 08:00","9/20/2025 10:00",,"11/9/2024 15:28",running_race,"1 Miles",F,T,T,"T-Shirt (sizes subject to availability)","2025-06-03 19:25:26",e1lSV9eY...,4
923512,105226,"6K Run/Walk",,"6/7/2025 08:30",,,"2/1/2025 01:00",running_race,6K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923513,105226,"1 Mile Walk/Run",,"6/7/2025 08:40",,,"2/1/2025 01:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
923514,105226,"1/4 Mile Kids Run",,"6/7/2025 09:15",,,"2/1/2025 01:00",running_race,"0.25 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
925674,141369,12K,"The 12K route is a flat, fast course that showcases Coronado’s stunning coastal beauty. Stretching along Glorietta Boulevard and past the Navy Amphibious Base, it turns around near the Silver Strand Nature’s Bridge to Discovery, offering picturesque views every step of the 7.4-mile journey.","7/4/2025 07:00",,,"1/2/2025 03:00",running_race,"7.4 Miles",F,T,T,"Race T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
925675,141369,5K,"The 5K route offers a more relaxed option, perfect for walkers or those looking to take it easy on the 4th of July. Covering 3.1 miles, it highlights the same beautiful Coronado scenery, ensuring you still enjoy the coastal charm as you celebrate the holiday.","7/4/2025 07:00",,,"1/2/2025 03:00",running_race,"3.1 Miles",F,T,T,"Race T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
925676,141369,"Kids Half Mile","Starts and finishes in Tidelands Park. This half maile course resembles a letter ""S"" as it starts at the main start line under the giant American flag. Making a lap around the outer sides of the park to the sidewalk where the final stretch is down the finish line tenant flags.","7/4/2025 08:30",,,"1/2/2025 03:00",running_race,"0.5 Miles",F,T,T,"Kid's Race T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
925677,141369,"Virtual 12K","The Crown City Classic Virtual 12K brings the Independence Day excitement right to your doorstep—wherever you call home. Choose your own course, run at your preferred pace, and earn your finisher’s swag as you join a virtual community of fellow runners. 

Please note, we cannot guarantee delivery of race gear by race day, but you’ll still be part of the celebration that honors the spirit of Coronado and America’s birthday.","7/4/2025 00:00","7/4/2025 23:59",,"1/2/2025 03:00",virtual_race,"7.4 Miles",F,T,T,"Race T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
925678,141369,"Charity 12K - $200 fundraising commitment","Get a free entry to the 12K race by fundraising a minimum of $200 donation toward the Islander Sports Foundation.

Once you have raised all of the $200, you will receive your free entry! If you have not raised all the money, we ask that you fulfill the difference or your purchase a regular entry. ","7/4/2025 07:00",,,"1/2/2025 03:00",running_race,"7.4 Miles",F,T,T,"Race T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
925679,141369,"Charity 5K - $200 fundraising commitment","Get a free entry to the 5K race by fundraising a minimum of $200 donation toward the Islander Sports Foundation.

Once you have raised the $200, you will receive your free entry! If you have not raised all the money, we ask that you fulfill the difference or your purchase a regular entry. ","7/4/2025 07:00",,,"1/2/2025 03:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
925684,141369,"Virtual 5K","The Crown City Classic Virtual 5K brings the Independence Day excitement right to your doorstep—wherever you call home. Choose your own course, run at your preferred pace, and earn your finisher’s swag as you join a virtual community of fellow runners. 

Please note, we cannot guarantee delivery of race gear by race day, but you’ll still be part of the celebration that honors the spirit of Coronado and America’s birthday.","7/4/2025 07:00",,,"1/2/2025 03:00",virtual_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
925823,138666,"Half Marathon","Start/Finish Line Location: Ski Beach in Mission Bay
Start Time: 7:15AM
Scenic 13.1-mile loop course around Mission Bay","11/1/2025 07:15",,,"1/2/2025 03:00",running_only,"13.1 Miles",F,T,T,"Race T-Shirt (long sleeve)","2025-06-03 19:25:30",0NffC99H...,8
925824,138666,"Half Marathon Relay","Start/Finish Line Location: Ski Beach in Mission Bay
Start Time: 7:15AM
Scenic 13.1-mile loop course around Mission Bay
2-person event, half-way point at Telecote Shores

Each runner will tackle approximately 6 miles before passing the baton, allowing you to share both the effort and the triumph.","11/1/2025 07:15",,,"1/2/2025 03:00",running_only,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
925825,138666,5K,"Start and Finish Line Location: Ski Beach in Mission Bay
Start Time: 7:30AM
Scenic 3.1-mile loop course around Crown Point","11/1/2025 07:30",,,"1/2/2025 03:00",running_race,"3.1 Miles",F,T,T,"Race T-Shirt (short sleeve)","2025-06-03 19:25:30",0NffC99H...,8
925826,138666,"Charity Half Marathon - $250 fundraising commitment","Get a free entry to the Half Marathon race by fundraising a minimum of $250 toward the Make-a-Wish San Diego!

Once you have raised all of the $250, you will receive your free entry! If you have not raised the full commitment, we ask that you fulfill the difference or your purchase a regular entry.","11/1/2025 07:15",,,"1/2/2025 03:00",running_only,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
925827,138666,"Charity 5K - $250 fundraising commitment","Get a free entry to the 5K race by fundraising a minimum of $250 toward the Make-a-Wish San Diego!

Once you have raised all of the $250, you will receive your free entry! If you have not raised the full commitment, we ask that you fulfill the difference or your purchase a regular entry.","11/1/2025 07:30",,,"1/2/2025 03:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
925828,138666,"Virtual 5K","For runners who can’t make it to San Diego but still want to participate and benefit Make-A-Wish San Diego! Complete your distance anytime during race week and post your results to the virtual leaderboard","11/1/2025 07:30",,,"1/2/2025 03:00",virtual_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
925829,138666,"Virtual Half Marathon","For runners who can’t make it to San Diego but still want to participate and benefit Make-A-Wish San Diego! Complete your distance anytime during race week and post your results to the virtual leaderboard","11/1/2025 07:15",,,"1/2/2025 03:00",virtual_race,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
926471,174767,"15K Run",,"7/12/2025 07:45","7/12/2025 12:00",7/12/2025,"12/31/2024 00:00",running_race,15K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
926472,174767,"5K Run",,"7/12/2025 08:00","7/12/2025 12:00",7/12/2025,"12/31/2024 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
926473,174767,"5K Walk",,"7/12/2025 08:02","7/12/2025 12:00",7/12/2025,"12/31/2024 00:00",walking_only,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
926478,174767,"Kids Fun Run/Walk","New this year! The Kid's Fun Run includes: Participant Shirt, Finisher Medal and Race Photos! **This is a non-timed race.","7/12/2025 10:00","7/12/2025 22:00",7/12/2025,"12/31/2024 00:00",running_race,0.6K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
927311,71059,"Mushroom Cap Half Marathon","9/1* Preferred Swag Size Guarantee Cutoff Date. ","11/8/2025 08:00","11/8/2025 11:35",,"11/29/2024 00:00",running_race,"13.1 Miles",F,T,T,"Premium Pullover","2025-06-03 19:25:31",hNkiyApi...,9
927312,71059,"FunGI 5 Miler","9/1* Preferred Swag Size Guarantee Cutoff Date. 
","11/8/2025 08:00","11/8/2025 11:35",,"11/29/2024 00:00",running_race,"5 Miles",F,T,T,"Premium Pullover","2025-06-03 19:25:31",hNkiyApi...,9
928977,174767,"15K Run (No Shirt)",,"7/12/2025 07:45","7/12/2025 12:00",7/12/2024,"12/31/2024 00:00",running_race,15K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
928978,174767,"5K Run (No Shirt)",,"7/12/2025 08:00","7/12/2025 12:00",7/12/2024,"12/31/2024 00:00",running_race,5K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
928979,174767,"5K Walk (No Shirt)",,"7/12/2025 08:02","7/12/2025 12:00",7/12/2024,"12/31/2024 00:00",walking_only,5K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
928981,174767,"Adult Fun Run/Walk","New this year! The Adult Fun Run includes: Participant Shirt, Finisher Medal and Race Photos! **This is a non-timed race.","7/12/2025 10:00","7/12/2025 12:00",7/12/2024,"12/31/2024 00:00",running_race,0.6K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
929830,175178,"5K Run",,"9/28/2025 09:00","9/28/2025 12:00",9/28/2025,"12/30/2024 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
929832,175179,"FONDO 100K",,"8/9/2025 08:00","8/9/2025 13:00",8/9/2025,"1/3/2025 00:00",bike_race,100K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
929833,175179,"FONDO 100K - KIDS",,"8/9/2025 08:00","8/9/2025 13:00",8/9/2024,"1/3/2025 00:00",bike_race,100K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
929834,175179,"FONDO 50K",,"8/9/2025 08:30","8/9/2025 13:00",8/9/2025,"1/3/2025 00:00",bike_race,50K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
929835,175179,"FONDO 50K - KIDS",,"8/9/2025 08:30","8/9/2025 13:00",8/9/2024,"1/3/2025 00:00",bike_race,50K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
929836,175179,"FONDO 25K",,"8/9/2025 09:00","8/9/2025 13:00",8/9/2025,"1/3/2025 00:00",bike_race,25K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
929837,175179,"FONDO 25K - KIDS",,"8/9/2025 09:00","8/9/2025 13:00",8/9/2024,"1/3/2025 00:00",bike_race,25K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
929846,175182,"5K Run",,"6/6/2025 19:00","6/6/2025 22:00",,"2/8/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
930705,36492,"Run for Pie 5K",,"11/27/2025 09:00","11/27/2025 11:00",,"1/6/2025 14:44",running_race,5K,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
930853,175275,"5K Run",,"8/23/2025 09:30","8/23/2025 13:00",8/23/2025,"6/27/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
930854,175275,"1 Mile Fun Run",,"8/23/2025 09:30","8/23/2025 13:00",,"6/27/2025 00:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
930855,175275,"Virtual 5K",,"8/23/2025 09:30","8/23/2025 13:00",,"6/27/2025 00:00",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
931418,168967,5K,,"11/27/2025 08:45","11/27/2025 12:00",,"12/5/2024 08:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
931419,168967,"1 Mile",,"11/27/2025 08:00","11/27/2025 12:00",,"12/5/2024 08:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
931430,172495,5K,"Solo runners, it's your time to shine! 🌟 Rock your favorite costume, hit that course, and show everyone what you’re made of! Plus, we’re cranking up the fun with an *Ugly Sweater Contest* and awards for the *Most Iconic* and *One-of-a-Kind Cliché Costume!* Thanksgiving’s got nothing on your Turkey Trot spirit—let’s see you fly, Turkey Trotter! 🦃🏃‍♂️✨","11/27/2025 09:00","11/27/2025 12:00",,"12/1/2024 08:00",running_race,5K,F,T,T,Sweatshirt,"2025-06-03 19:25:24",KMVON3kq...,1
931431,172495,"5K Team","Team runners, we’re all about your squad spirit! 🎉 Throw on those wild costumes, strut your stuff, and make this Thanksgiving one for the books! Get ready to impress, because we’re also hosting an *Ugly Sweater Contest* and handing out awards for the *Most Iconic* and *One-of-a-Kind Cliché Costumes!* Nothing says “Turkey Trot” like a crew that dresses up and shows up together. Let’s go, Turkey Trotters! 🦃💪👟","11/27/2025 09:00","11/27/2025 12:00",,"12/1/2024 08:00",running_race,5K,F,T,T,Sweatshirt,"2025-06-03 19:25:24",KMVON3kq...,1
931432,172495,"1 Mile Fun Run/Canine Crawl","1 Mile Walk / Canine Crawl crew, we’re all about your festive spirit! 🎉 Bring your pups, throw on those wild costumes, and make this Thanksgiving one for the books! Get ready to turn heads, because we’re hosting an *Ugly Sweater Contest* and handing out awards for the *Most Iconic* and *One-of-a-Kind Cliché Costumes!* Nothing says “Turkey Trot” like a pack that’s dressed to impress. Let’s go, Turkey Trotters! 🐾🦃💪👟","11/27/2025 10:00","11/27/2025 12:00",,"12/1/2024 08:00",running_race,"1 Miles",F,T,T,Sweatshirt,"2025-06-03 19:25:24",KMVON3kq...,1
931433,172495,"Gobble Wobble","Littlest Gobble Wobblers, it’s your time to shine! 🎉 Put on those adorable costumes, wobble your way to fun, and make this Thanksgiving one to remember! Get ready to wow the crowd—we’re hosting an *Ugly Sweater Contest* and giving out awards for the *Most Iconic* and *One-of-a-Kind Cliché Costumes!* Nothing says “Turkey Trot” like a group of giggling, gobbling little ones dressed to impress. Let’s go, tiny Turkey Trotters! 🦃💛👟","11/27/2025 08:55","11/27/2025 12:00",,"12/1/2024 08:00",running_race,26.2m,F,T,T,"","2025-06-03 19:25:24",KMVON3kq...,1
931549,3654,"5K Run/Walk  Running for Water for Africa","This is a computer timed event. 
Run our course at any speed - it's all good. After our run/walk enjoy snacks and water provided by our sponsors. 
All pre reg by Sep 20 are guaranteed their shirt size.  After that and on race day it will be as available.
Awards to the 1st M&F overall champions and 3 deep in age groups 9 & under, 10-12, 13 - 18, 19-29, and 10 yr age groups thru 70+ 

$30 pre reg ages 19 & over until Oct 3. Just $20 for ages 18 & under!  Race day increases to $35 and $22. 

course map:  See below.
  
Enjoy snacks and water when you are done.

We ask that IF you DO NOT COMPLETE the entire 5K course for any reason - that you not cross the finish line. Doing so without finishing the entire route would cause results to be corrupted. PLEASE USE YOUR BIB ONLY. ","10/4/2025 09:00","10/4/2025 11:00",,"4/15/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
